feature,importance,dataset,run,seed
speed_1s_stage3_col2_std_over_mean,0.022955495503866587,Combined_shuffled,5,46
speed_1s_stage4_rows,0.010113686406480636,Combined_shuffled,5,46
speed_1s_stage4_col1_mean,0.020659276997522524,Combined_shuffled,5,46
speed_1s_stage4_col1_std_over_mean,0.025208390528137566,Combined_shuffled,5,46
speed_1s_stage4_col2_mean,0.010096295789974912,Combined_shuffled,5,46
speed_1s_stage4_col2_std_over_mean,0.015656734019092566,Combined_shuffled,5,46
speed_1s_stage5_rows,0.0006920384505711049,Combined_shuffled,5,46
speed_1s_stage5_col1_mean,0.013398697725139639,Combined_shuffled,5,46
speed_1s_stage5_col1_std_over_mean,0.023956217514217476,Combined_shuffled,5,46
speed_1s_stage5_col2_mean,0.011466094077243992,Combined_shuffled,5,46
speed_1s_stage5_col2_std_over_mean,0.008963292744068062,Combined_shuffled,5,46
speed_10s_avg_rows,0.008298349276791767,Combined_shuffled,5,46
speed_10s_avg_stage2_rows,0.006601439734762873,Combined_shuffled,5,46
speed_10s_avg_stage2_col1_mean,0.030869456981546427,Combined_shuffled,5,46
speed_10s_avg_stage2_col1_std_over_mean,0.03499905607845939,Combined_shuffled,5,46
speed_10s_avg_stage2_col2_mean,0.011243243717634924,Combined_shuffled,5,46
speed_10s_avg_stage2_col2_std_over_mean,0.01888093662522417,Combined_shuffled,5,46
speed_10s_avg_stage3_rows,0.018887149970431782,Combined_shuffled,5,46
speed_10s_avg_stage3_col1_mean,0.010227576500262578,Combined_shuffled,5,46
speed_10s_avg_stage3_col1_std_over_mean,0.03342596281313638,Combined_shuffled,5,46
speed_10s_avg_stage3_col2_mean,0.020125217599573572,Combined_shuffled,5,46
speed_10s_avg_stage3_col2_std_over_mean,0.05271928323667625,Combined_shuffled,5,46
speed_10s_avg_stage4_rows,0.012746191563023977,Combined_shuffled,5,46
speed_10s_avg_stage4_col1_mean,0.014178941977196453,Combined_shuffled,5,46
speed_10s_avg_stage4_col1_std_over_mean,0.017135337686906206,Combined_shuffled,5,46
speed_10s_avg_stage4_col2_mean,0.008708349564551172,Combined_shuffled,5,46
speed_10s_avg_stage4_col2_std_over_mean,0.029388009081862503,Combined_shuffled,5,46
speed_10s_avg_stage5_rows,0.0008298033464024468,Combined_shuffled,5,46
speed_10s_avg_stage5_col1_mean,0.015401936629156588,Combined_shuffled,5,46
speed_10s_avg_stage5_col1_std_over_mean,0.018841899428514133,Combined_shuffled,5,46
speed_10s_avg_stage5_col2_mean,0.009344396384894366,Combined_shuffled,5,46
speed_10s_avg_stage5_col2_std_over_mean,0.024023783094004658,Combined_shuffled,5,46
stage_2_frames,0.02387690876216707,Combined_shuffled,6,47
stage_3_frames,0.005635529816237113,Combined_shuffled,6,47
stage_4_frames,0.016487394257678138,Combined_shuffled,6,47
stage_5_frames,0.007160632481188231,Combined_shuffled,6,47
roam_mean,0.014091993353869346,Combined_shuffled,6,47
roam_std_over_mean,0.01065742084666016,Combined_shuffled,6,47
roam_early_mean,0.027662434544178324,Combined_shuffled,6,47
roam_mid_mean,0.07908658467989661,Combined_shuffled,6,47
roam_late_mean,0.028525262518225004,Combined_shuffled,6,47
roam_slope,0.018236163644850364,Combined_shuffled,6,47
speed_1s_rows,0.006878346788556763,Combined_shuffled,6,47
speed_1s_stage2_rows,0.007143352763235216,Combined_shuffled,6,47
speed_1s_stage2_col1_mean,0.03594355207426447,Combined_shuffled,6,47
speed_1s_stage2_col1_std_over_mean,0.03724339193659518,Combined_shuffled,6,47
speed_1s_stage2_col2_mean,0.009688601676275456,Combined_shuffled,6,47
speed_1s_stage2_col2_std_over_mean,0.0204230123825943,Combined_shuffled,6,47
speed_1s_stage3_rows,0.02123041553027597,Combined_shuffled,6,47
speed_1s_stage3_col1_mean,0.009776704275592029,Combined_shuffled,6,47
speed_1s_stage3_col1_std_over_mean,0.027978123832701395,Combined_shuffled,6,47
speed_1s_stage3_col2_mean,0.020855948206349232,Combined_shuffled,6,47
speed_1s_stage3_col2_std_over_mean,0.019051999681924482,Combined_shuffled,6,47
speed_1s_stage4_rows,0.016125486679808305,Combined_shuffled,6,47
speed_1s_stage4_col1_mean,0.020067942970163136,Combined_shuffled,6,47
speed_1s_stage4_col1_std_over_mean,0.028933847697246263,Combined_shuffled,6,47
speed_1s_stage4_col2_mean,0.010310327773790031,Combined_shuffled,6,47
speed_1s_stage4_col2_std_over_mean,0.011461812192955102,Combined_shuffled,6,47
speed_1s_stage5_rows,0.00038108598533822895,Combined_shuffled,6,47
speed_1s_stage5_col1_mean,0.01401414905854929,Combined_shuffled,6,47
speed_1s_stage5_col1_std_over_mean,0.01668699687083726,Combined_shuffled,6,47
speed_1s_stage5_col2_mean,0.008631547620413819,Combined_shuffled,6,47
speed_1s_stage5_col2_std_over_mean,0.010445824431793819,Combined_shuffled,6,47
speed_10s_avg_rows,0.009811846567804079,Combined_shuffled,6,47
speed_10s_avg_stage2_rows,0.005672942117041323,Combined_shuffled,6,47
speed_10s_avg_stage2_col1_mean,0.026912829619461013,Combined_shuffled,6,47
speed_10s_avg_stage2_col1_std_over_mean,0.0357552307623699,Combined_shuffled,6,47
speed_10s_avg_stage2_col2_mean,0.008655038466119239,Combined_shuffled,6,47
speed_10s_avg_stage2_col2_std_over_mean,0.020286801659481383,Combined_shuffled,6,47
speed_10s_avg_stage3_rows,0.02311816758272244,Combined_shuffled,6,47
speed_10s_avg_stage3_col1_mean,0.009860528007966184,Combined_shuffled,6,47
speed_10s_avg_stage3_col1_std_over_mean,0.03901201986450653,Combined_shuffled,6,47
speed_10s_avg_stage3_col2_mean,0.01779684461081451,Combined_shuffled,6,47
speed_10s_avg_stage3_col2_std_over_mean,0.04972786136787331,Combined_shuffled,6,47
speed_10s_avg_stage4_rows,0.013551485052745482,Combined_shuffled,6,47
speed_10s_avg_stage4_col1_mean,0.024202116849505222,Combined_shuffled,6,47
speed_10s_avg_stage4_col1_std_over_mean,0.017581029602291704,Combined_shuffled,6,47
speed_10s_avg_stage4_col2_mean,0.010586025123122827,Combined_shuffled,6,47
speed_10s_avg_stage4_col2_std_over_mean,0.034280154777090684,Combined_shuffled,6,47
speed_10s_avg_stage5_rows,0.0008344628370425209,Combined_shuffled,6,47
speed_10s_avg_stage5_col1_mean,0.0117270668447035,Combined_shuffled,6,47
speed_10s_avg_stage5_col1_std_over_mean,0.015681316713363123,Combined_shuffled,6,47
speed_10s_avg_stage5_col2_mean,0.010646481024681896,Combined_shuffled,6,47
speed_10s_avg_stage5_col2_std_over_mean,0.029606955215083056,Combined_shuffled,6,47
stage_2_frames,0.03314186936813307,Combined_shuffled,7,48
stage_3_frames,0.005832773130371461,Combined_shuffled,7,48
stage_4_frames,0.01639721055632515,Combined_shuffled,7,48
stage_5_frames,0.0096374997508835,Combined_shuffled,7,48
roam_mean,0.015638453049213144,Combined_shuffled,7,48
roam_std_over_mean,0.01125665310125732,Combined_shuffled,7,48
roam_early_mean,0.02736020382152067,Combined_shuffled,7,48
roam_mid_mean,0.07909167008580259,Combined_shuffled,7,48
roam_late_mean,0.030058501517888744,Combined_shuffled,7,48
roam_slope,0.02237005325563883,Combined_shuffled,7,48
speed_1s_rows,0.0070343085244937735,Combined_shuffled,7,48
speed_1s_stage2_rows,0.00624790686483519,Combined_shuffled,7,48
speed_1s_stage2_col1_mean,0.033015095206269295,Combined_shuffled,7,48
speed_1s_stage2_col1_std_over_mean,0.03482020353905108,Combined_shuffled,7,48
speed_1s_stage2_col2_mean,0.009992185829613517,Combined_shuffled,7,48
speed_1s_stage2_col2_std_over_mean,0.02112176335650011,Combined_shuffled,7,48
speed_1s_stage3_rows,0.01847565520542639,Combined_shuffled,7,48
speed_1s_stage3_col1_mean,0.006863617316375752,Combined_shuffled,7,48
speed_1s_stage3_col1_std_over_mean,0.022765931780929997,Combined_shuffled,7,48
speed_1s_stage3_col2_mean,0.020254372846058483,Combined_shuffled,7,48
speed_1s_stage3_col2_std_over_mean,0.021342941597730203,Combined_shuffled,7,48
speed_1s_stage4_rows,0.012261985663889337,Combined_shuffled,7,48
speed_1s_stage4_col1_mean,0.019637672520430107,Combined_shuffled,7,48
speed_1s_stage4_col1_std_over_mean,0.028617698824604076,Combined_shuffled,7,48
speed_1s_stage4_col2_mean,0.011974318259317072,Combined_shuffled,7,48
speed_1s_stage4_col2_std_over_mean,0.016262307439925003,Combined_shuffled,7,48
speed_1s_stage5_rows,0.0011239330034611614,Combined_shuffled,7,48
speed_1s_stage5_col1_mean,0.011240433130515827,Combined_shuffled,7,48
speed_1s_stage5_col1_std_over_mean,0.02719435731559967,Combined_shuffled,7,48
