feature,importance,dataset,run,seed
speed_10s_avg_col3_p10,0.0,SI206,6,47
speed_10s_avg_col3_p90,0.0,SI206,6,47
stage_2_frames,0.027138490838771533,SI206,7,48
stage_3_frames,0.02368470619329586,SI206,7,48
stage_4_frames,0.03812214420499153,SI206,7,48
stage_5_frames,0.04601074716912488,SI206,7,48
roam_mean,0.015567917886383936,SI206,7,48
roam_std,0.07976787399958703,SI206,7,48
roam_median,0.04360939812579672,SI206,7,48
roam_p10,0.0,SI206,7,48
roam_p90,0.029933869107770572,SI206,7,48
roam_early_mean,0.03769427533827743,SI206,7,48
roam_mid_mean,0.022858882552194183,SI206,7,48
roam_late_mean,0.023156807778821,SI206,7,48
roam_slope,0.02517152156123074,SI206,7,48
speed_1s_rows,0.021302988860097138,SI206,7,48
speed_1s_col1_mean,0.012229456014284002,SI206,7,48
speed_1s_col1_std,0.021395511921362475,SI206,7,48
speed_1s_col1_median,0.011051160044074313,SI206,7,48
speed_1s_col1_p10,0.012372327358000397,SI206,7,48
speed_1s_col1_p90,0.025596405844761475,SI206,7,48
speed_1s_col2_mean,0.007355931179627017,SI206,7,48
speed_1s_col2_std,0.03727839935011831,SI206,7,48
speed_1s_col2_median,0.021493420381876988,SI206,7,48
speed_1s_col2_p10,0.04647453175520276,SI206,7,48
speed_1s_col2_p90,0.022524544519051254,SI206,7,48
speed_1s_col3_mean,0.017736675743898568,SI206,7,48
speed_1s_col3_std,0.03395070197362054,SI206,7,48
speed_1s_col3_median,0.0005298880207545322,SI206,7,48
speed_1s_col3_p10,0.0,SI206,7,48
speed_1s_col3_p90,0.0,SI206,7,48
speed_10s_avg_rows,0.023883845954518416,SI206,7,48
speed_10s_avg_col1_mean,0.01106067145040346,SI206,7,48
speed_10s_avg_col1_std,0.023634866466703323,SI206,7,48
speed_10s_avg_col1_median,0.02228547263806671,SI206,7,48
speed_10s_avg_col1_p10,0.022861261897811944,SI206,7,48
speed_10s_avg_col1_p90,0.022084185852176433,SI206,7,48
speed_10s_avg_col2_mean,0.008604986601764645,SI206,7,48
speed_10s_avg_col2_std,0.04753935833640837,SI206,7,48
speed_10s_avg_col2_median,0.02531846123661955,SI206,7,48
speed_10s_avg_col2_p10,0.012398617213672936,SI206,7,48
speed_10s_avg_col2_p90,0.02370101030062504,SI206,7,48
speed_10s_avg_col3_mean,0.01981121129779927,SI206,7,48
speed_10s_avg_col3_std,0.03248848432328484,SI206,7,48
speed_10s_avg_col3_median,0.0003189887071698287,SI206,7,48
speed_10s_avg_col3_p10,0.0,SI206,7,48
speed_10s_avg_col3_p90,0.0,SI206,7,48
stage_2_frames,0.02166947641623275,SI206,8,49
stage_3_frames,0.05328218425767026,SI206,8,49
stage_4_frames,0.053793358975492776,SI206,8,49
stage_5_frames,0.05319681570971039,SI206,8,49
roam_mean,0.011215865633916942,SI206,8,49
roam_std,0.026072974426489218,SI206,8,49
roam_median,0.021802741558414104,SI206,8,49
roam_p10,0.0,SI206,8,49
roam_p90,0.01734378965409065,SI206,8,49
roam_early_mean,0.012999442583737844,SI206,8,49
roam_mid_mean,0.01984175565609224,SI206,8,49
roam_late_mean,0.022271917838699647,SI206,8,49
roam_slope,0.02287594228117202,SI206,8,49
speed_1s_rows,0.023888490837505206,SI206,8,49
speed_1s_col1_mean,0.00879305750546789,SI206,8,49
speed_1s_col1_std,0.020009719969753856,SI206,8,49
speed_1s_col1_median,0.01645150773138249,SI206,8,49
speed_1s_col1_p10,0.011907969314831892,SI206,8,49
speed_1s_col1_p90,0.015130500586106044,SI206,8,49
speed_1s_col2_mean,0.014955319541784376,SI206,8,49
speed_1s_col2_std,0.06365005731688018,SI206,8,49
speed_1s_col2_median,0.014376207811955333,SI206,8,49
speed_1s_col2_p10,0.09256078612563996,SI206,8,49
speed_1s_col2_p90,0.016592448485641537,SI206,8,49
speed_1s_col3_mean,0.020968876543722523,SI206,8,49
speed_1s_col3_std,0.03148967186728947,SI206,8,49
speed_1s_col3_median,0.00015610616826052185,SI206,8,49
speed_1s_col3_p10,0.0,SI206,8,49
speed_1s_col3_p90,0.0,SI206,8,49
speed_10s_avg_rows,0.024861150393549965,SI206,8,49
speed_10s_avg_col1_mean,0.013290110912507345,SI206,8,49
speed_10s_avg_col1_std,0.016671066331655725,SI206,8,49
speed_10s_avg_col1_median,0.032245067944235754,SI206,8,49
speed_10s_avg_col1_p10,0.018482082639317582,SI206,8,49
speed_10s_avg_col1_p90,0.011777627321384324,SI206,8,49
speed_10s_avg_col2_mean,0.012038891835908337,SI206,8,49
speed_10s_avg_col2_std,0.060896784373666545,SI206,8,49
speed_10s_avg_col2_median,0.006779533306193118,SI206,8,49
speed_10s_avg_col2_p10,0.019830501684348915,SI206,8,49
