worm_id,cam_id,well_id,recording_id,timestamp,experiment_id,stage_2_frames,stage_3_frames,stage_4_frames,stage_6_frames,total_frames,roam_mean,roam_std,roam_median,roam_p10,roam_p90,roam_early_mean,roam_mid_mean,roam_late_mean,roam_slope,speed_1s_rows,speed_1s_col1_mean,speed_1s_col1_std,speed_1s_col1_median,speed_1s_col1_p10,speed_1s_col1_p90,speed_1s_col2_mean,speed_1s_col2_std,speed_1s_col2_median,speed_1s_col2_p10,speed_1s_col2_p90,speed_1s_col3_mean,speed_1s_col3_std,speed_1s_col3_median,speed_1s_col3_p10,speed_1s_col3_p90,speed_10s_avg_rows,speed_10s_avg_col1_mean,speed_10s_avg_col1_std,speed_10s_avg_col1_median,speed_10s_avg_col1_p10,speed_10s_avg_col1_p90,speed_10s_avg_col2_mean,speed_10s_avg_col2_std,speed_10s_avg_col2_median,speed_10s_avg_col2_p10,speed_10s_avg_col2_p90,speed_10s_avg_col3_mean,speed_10s_avg_col3_std,speed_10s_avg_col3_median,speed_10s_avg_col3_p10,speed_10s_avg_col3_p90,speed_av2_rows,speed_av2_col1_mean,speed_av2_col1_std,speed_av2_col1_median,speed_av2_col1_p10,speed_av2_col1_p90,speed_av2_col2_mean,speed_av2_col2_std,speed_av2_col2_median,speed_av2_col2_p10,speed_av2_col2_p90,speed_av2_col3_mean,speed_av2_col3_std,speed_av2_col3_median,speed_av2_col3_p10,speed_av2_col3_p90,speed_av2_col4_mean,speed_av2_col4_std,speed_av2_col4_median,speed_av2_col4_p10,speed_av2_col4_p90,speed_av2_col5_mean,speed_av2_col5_std,speed_av2_col5_median,speed_av2_col5_p10,speed_av2_col5_p90,speed_av2_col6_mean,speed_av2_col6_std,speed_av2_col6_median,speed_av2_col6_p10,speed_av2_col6_p90,days_alive
cam307_w2,307,2,CAM307_2025-05-08-122128,2025-05-08-122128,SI206_2025-05-08,123120,90720,89640,172800,649076,0.08396586979180633,0.12576071137926764,0.02510460251046025,0.0,0.2535874137036715,0.10175833866723562,0.04356763634420757,0.1065716343639758,0.00011725765013354974,584250,1.4423427791249177,1.8240463737205201,0.8111218263094515,0.17948690722118135,3.433300169168429,64.43613777337501,64.57212894615199,31.407075864411702,2.7033299388418754,167.9281032116985,3.199640564826701,1.5251725630426096,3.0,1.0,5.0,584250,1.4422727253545848,1.2816284852128734,1.0623876649045707,0.431933785916265,2.846803115955631,64.43222084101805,31.517142015264902,61.556336100383085,24.196385867520682,110.1213388731004,3.1994865211810013,1.5252768828835266,3.0,1.0,5.0,583395,1.444386461639912,1.2813765286487757,1.0638213534514966,0.43392735113325,2.84879648147699,64.52665008504496,31.443486168846395,61.62178649630027,24.377789016105325,110.14725646640991,2.6196916325988395,1.4483860674098235,2.0,1.0,4.0,18.82325354176844,8.692106079701066,18.0,8.0,31.0,3.2021117767550287,1.5247008742725805,3.0,1.0,5.0,0.08687595882720969,0.28165320272466754,0.0,0.0,0.0,14.0
cam307_w3,307,3,CAM307_2025-05-08-122128,2025-05-08-122128,SI206_2025-05-08,206280,95040,87480,172800,680396,0.08391986493020889,0.14142590742481206,0.014593467685892982,0.0,0.2895171813832102,0.021972637811675157,0.061813740839112515,0.16797321613983904,0.0005979874110004797,669570,1.3424586077977259,4.754518018008325,0.6445236864007904,0.14415006353166793,3.1757187384223116,68.01093917968778,64.89847974239625,38.67842964070855,2.5603385758544412,168.00690807009383,2.919351225413325,1.6003946851473427,3.0,1.0,5.0,669570,1.3423380028002285,2.0432333903654945,0.7717658273844934,0.361322545363207,2.8747428436954428,68.00743489407259,34.01326995282526,66.72864557672196,22.78465545475858,114.48126485781289,2.9192168107890137,1.600457895042835,3.0,1.0,5.0,666926,1.326356495445735,1.5866575236272684,0.7745130150266213,0.3654591696979884,2.876696237176354,68.25540188358453,33.82570784378023,66.93474126942169,23.236506252335907,114.5307715560813,2.500634253275476,1.7851515889459475,2.0,1.0,4.0,19.85464054482806,9.349623136700652,19.0,7.0,33.0,2.9249991753208002,1.5988946880709054,3.0,1.0,5.0,0.08796178286646494,0.2832393115748903,0.0,0.0,0.0,8.0
cam308_w2,308,2,CAM308_2025-05-08-114056,2025-05-08-114056,SI206_2025-05-08,112320,82080,96120,172800,664196,0.0807276597385169,0.13767257343606032,0.02243125904486252,0.0,0.24458959811757555,0.11909613676881058,0.040841729578795255,0.08224511286794485,-6.11367612271295e-05,566970,1.2793109677266863,1.7147208900715187,0.662474600215291,0.1476271000881398,3.1193339427159095,62.82466634280051,63.04639806506739,30.97572842817042,3.0890911389105975,166.01295863992922,3.2514418752314937,1.5085895871324175,3.0,1.0,5.0,566970,1.2792342758422213,1.2223112640271725,0.9006669873590658,0.30450933297546035,2.6892949597610563,62.821588333645074,29.98181477295489,59.97573383338093,24.66035808415981,106.62923334641542,3.251283136673898,1.5087037179347946,3.0,1.0,5.0,566898,1.2793967475176558,1.2223038552455667,0.9008012896688287,0.30466488575496464,2.689357604509633,62.82956711353144,29.975357905014288,59.980924197058314,24.678203822553666,106.63149709510968,2.4015960543166495,1.4136790044109293,2.0,1.0,4.0,18.355104445596915,8.286029527171966,18.0,8.0,30.0,3.2515478975053713,1.5085756614211057,3.0,1.0,5.0,0.08328129575338068,0.2763069335558169,0.0,0.0,0.0,11.0
cam308_w3,308,3,CAM308_2025-05-08-114056,2025-05-08-114056,SI206_2025-05-08,123120,86400,86400,172800,657716,0.10793357266330986,0.16241038178555847,0.03996524761077324,0.0,0.28384013900955696,0.1618443898200928,0.057090823348165176,0.10486550482167155,-0.00015004160884725628,571290,1.3897587763915054,1.93432440652463,0.6986892757974055,0.15111794734957437,3.4117665064957836,61.21333725808869,62.790149050497305,28.46553790826014,2.9764274751352024,165.7123331300628,3.2022790526702725,1.5367988911224504,3.0,1.0,5.0,571290,1.3896682312793514,1.381082460874729,0.9690697174018177,0.3112329364475695,2.9259863356827416,61.209520514788586,30.652142814732994,58.33208808105372,21.742885264061528,106.37959586099987,3.202121514467258,1.5369050406467961,3.0,1.0,5.0,571126,1.3900672773566265,1.3810799301378498,0.9694168688459726,0.3115382176425463,2.9263236765446177,61.22709695390085,30.638986595628168,58.34437532435848,21.77626082236638,106.38271355945648,2.5260905649541434,1.583782007526513,2.0,1.0,4.0,17.912744298105846,8.469579771817246,17.0,7.0,30.0,3.2020569891757686,1.5366788678102703,3.0,1.0,5.0,0.11001075069249168,0.3129031566228857,0.0,0.0,1.0,3.0
cam308_w5,308,5,CAM308_2025-05-08-114056,2025-05-08-114056,SI206_2025-05-08,116640,92880,89640,172800,628556,0.1372925475846827,0.18397448909737893,0.05276705276705277,0.0,0.3834810059734072,0.22303368034547352,0.07127514804305762,0.11756881436551697,-0.00020610257110589413,585330,1.4886078966050986,2.114286147106125,0.7641268303458666,0.14988083238835337,3.5954986356649767,57.76909099578102,61.44234752851487,25.01197099303795,2.967704068991509,163.62499535679217,3.226948900620163,1.5095593482420953,3.0,1.0,5.0,585330,1.488583716537871,1.5688043320490188,1.0188458693327738,0.31160619469767903,3.1405380880373497,57.76455311712168,30.81272885525324,54.465129971228606,17.15795035916864,103.62031251226871,3.2267951412023987,1.5096673338789104,3.0,1.0,5.0,585300,1.4886600150369242,1.5688083368302423,1.018937443611216,0.3116635313765549,3.1405607041912247,57.767513883555154,30.810743042958965,54.46663944360541,17.167076687257957,103.62204666193114,2.634558346147275,1.7870835181924711,2.0,1.0,4.0,16.95613873227405,8.517514341714392,16.0,6.0,30.0,3.226960533059969,1.5095292520412935,3.0,1.0,5.0,0.14111054160259695,0.3481355435045648,0.0,0.0,1.0,8.0
cam309_w1,309,1,CAM309_2025-05-08-114626,2025-05-08-114626,SI206_2025-05-08,122040,86400,83160,172800,649076,0.0960106145157559,0.15920040672991828,0.026173285198555957,0.0,0.29935252109794247,0.17032352960051342,0.055020994434677256,0.06268731951207712,-0.0002839524764986429,573450,1.2697323788189034,1.667536489384228,0.6709180232450036,0.15106529520642942,3.106077134468796,61.68735945046715,62.5421758145291,29.568293142341773,3.0913798400027224,165.24113687216095,3.2165838346848026,1.5331261186730585,3.0,1.0,5.0,573450,1.2696791211335106,1.1802686207771347,0.9267894194757558,0.3026948599580194,2.608192158984835,61.68279600382472,29.80808550679115,58.6906791594255,24.013191980719522,105.54964414156086,3.21642688987706,1.5332335859946467,3.0,1.0,5.0,573296,1.2700201850597443,1.1802436438732424,0.9270352213576449,0.30297695463127705,2.6085275351541926,61.69936536866347,29.794937807593058,58.7012048622413,24.050999284523215,105.55467787090647,2.390349836733555,1.3685094739173003,2.0,1.0,4.0,18.04210390444029,8.23665267872701,17.0,8.0,30.0,3.216858307052552,1.5331585401557337,3.0,1.0,5.0,0.09212692919538946,0.28920504510194345,0.0,0.0,0.0,7.0
cam309_w2,309,2,CAM309_2025-05-08-114626,2025-05-08-114626,SI206_2025-05-08,117720,82080,81000,172800,623156,0.11745436167014363,0.18612878937701513,0.028680688336520075,0.0,0.3805537192352225,0.14495602995480142,0.10701364270074669,0.1003934123548828,-8.991656347158696e-05,558330,1.3967965154320188,1.8515123667571851,0.7184800599536805,0.15671147649078937,3.453568212726231,60.826185347622264,62.41386922458144,28.474694580976006,2.9545626943939283,165.0034958871414,3.237923808500349,1.5359932751310057,3.0,1.0,5.0,558330,1.3967510313475795,1.3478690004799476,0.9765344259645459,0.32654094325415944,2.9834580003740947,60.82413263578113,30.108323541937207,58.662339744551744,21.724901960344162,103.8761237642784,3.2377626135081403,1.5361056857642026,3.0,1.0,5.0,558064,1.3974167897092344,1.347845113841583,0.9770855803329495,0.3270902350155681,2.984034534922257,60.85312432720203,30.086192814696588,58.68202609899253,21.78670660590198,103.88137108799954,2.539310903408928,1.5457936164593855,2.0,1.0,4.0,17.80979600905989,8.317413086088738,17.0,7.0,30.0,3.2384601049342012,1.536077297547088,3.0,1.0,5.0,0.11320923765016198,0.31684839617841076,0.0,0.0,1.0,8.0
cam309_w3,309,3,CAM309_2025-05-08-114626,2025-05-08-114626,SI206_2025-05-08,117720,85320,81000,172800,640436,0.10661980380963451,0.15360727610743818,0.035441278665740095,0.0,0.30123239436619725,0.1445317103385129,0.05104819377343964,0.124279507316951,1.6308125677485705e-05,564810,1.500790257608427,2.020395710736572,0.7986648521965278,0.17579869567303044,3.6371337896022116,59.830891865630136,61.96528244225819,27.611425030144556,3.0114440416159725,164.51665210951998,3.23519413608116,1.5311180669518034,3.0,1.0,5.0,564810,1.5006803051447797,1.4186033773926794,1.0533638693633538,0.3732924127706754,3.150081149321728,59.82667242131485,30.163151090452217,56.775859290432294,21.275866420546578,104.1310239214481,3.235034790460509,1.5312292577863038,3.0,1.0,5.0,564740,1.500866315736132,1.4185928973473105,1.0534869205152426,0.37350035593460484,3.150140637750182,59.83408798789329,30.157664904046786,56.78120824413665,21.290971767459638,104.13400658729326,2.6650777348868506,1.611277995191089,2.0,1.0,4.0,17.527414385380883,8.337098500550352,17.0,7.0,30.0,3.235294117647059,1.5311073168905265,3.0,1.0,5.0,0.1129457803591033,0.3165265092502941,0.0,0.0,1.0,8.0
cam309_w4,309,4,CAM309_2025-05-08-114626,2025-05-08-114626,SI206_2025-05-08,117720,82080,82080,172800,636116,0.10560089950958598,0.1606763802832561,0.02676864244741874,0.0,0.3536879737045952,0.12333656035501978,0.07317071603154111,0.12029542214219704,5.5965947917577855e-06,560490,1.507373553755099,2.1103355065662694,0.7201583651722645,0.15384400435389206,3.7559956980900524,61.29495384040237,62.77746425799969,28.72788726913913,2.941353370720607,165.60961413165646,3.23893379007654,1.5334309079884854,3.0,1.0,5.0,560490,1.507314671095251,1.6122041125158717,0.9755124176371324,0.3203859678935747,3.254074841081611,61.29060642695829,29.71115757187215,59.33622359813789,22.78404333409472,103.66833100160123,3.2387732162928864,1.5335431783189657,3.0,1.0,5.0,559062,1.511164772426274,1.6124586967535595,0.9785617163399787,0.3234971074515615,3.2581011025142033,61.4471597000795,29.5869553507082,59.43981605336459,23.103696808376952,103.72040644607827,2.666342910088684,1.8322474798969428,2.0,1.0,5.0,17.97268639256469,8.178999611560993,17.0,7.0,30.0,3.241803234703843,1.5340228622365641,3.0,1.0,5.0,0.10660713838536692,0.3086131177229026,0.0,0.0,1.0,7.0
cam309_w5,309,5,CAM309_2025-05-08-114626,2025-05-08-114626,SI206_2025-05-08,118800,88560,79920,172800,638276,0.07332980165408193,0.15088583481140544,0.013026487190620929,0.0,0.19915254237288146,0.1420705418803602,0.023980995709376667,0.05393786737250894,-0.0003197491875945016,562650,1.1759960208307294,1.541449231801786,0.6142229905026568,0.14274142683451538,2.8710237321689016,64.35684856390772,62.613033893715276,34.34694368177227,3.395309950710361,165.51630109937523,3.2169021594241536,1.5380648239212746,3.0,1.0,5.0,562650,1.1759017012608053,1.0553135939240597,0.8694977541608168,0.3017377944080059,2.3824258234089406,64.35313632394949,28.674239687848612,62.2395383406688,27.662135560989853,105.34228342661567,3.2167422020794456,1.5381740352636002,3.0,1.0,5.0,562617,1.1759706731477935,1.0553061145035623,0.8695546729718676,0.3017932635650148,2.3825650505763547,64.3569109228306,28.670844538655363,62.24226270293539,27.670135085007917,105.3433384785859,2.286998082176685,1.2353517657733768,2.0,1.0,4.0,18.7766295721601,7.9257990948279655,18.0,9.0,30.0,3.216904217256144,1.5380342671927327,3.0,1.0,5.0,0.0744822854624016,0.26255413654082643,0.0,0.0,0.0,8.0
cam309_w6,309,6,CAM309_2025-05-08-114626,2025-05-08-114626,SI206_2025-05-08,118800,84240,84240,172800,619916,0.10229522869741722,0.15257310829504034,0.04038211029092488,0.0,0.29614655716993055,0.16987373299004505,0.06531100653542303,0.07170094656678358,-0.0002496022803997281,565890,1.40018343707249,1.7017689375249798,0.7782130940551633,0.17601838571559023,3.3897733461497555,61.00814144879105,62.48447343592125,28.753626336210115,2.9281029226299373,165.04219775605327,3.2290197741610562,1.531181750018282,3.0,1.0,5.0,565890,1.4000657124657294,1.2047680697636007,1.0629174769401861,0.3708572559820303,2.801353963585144,61.00502079814564,29.974068840677997,57.93626089741747,23.176434958452646,105.34002196036528,3.228860732651222,1.531292082778212,3.0,1.0,5.0,565154,1.4018890179088026,1.2044917078213149,1.0643820115263742,0.37240100277895805,2.80272746274764,61.0844676308805,29.912570601065763,57.98232500880869,23.324843379585726,105.36888167004047,2.548236409898895,1.385514122157829,2.0,1.0,4.0,17.872742650675747,8.269039771602035,17.0,7.0,30.0,3.2293180265909824,1.532086841666254,3.0,1.0,5.0,0.10038325836851549,0.3005103322813299,0.0,0.0,1.0,13.0
cam516_w1,516,1,CAM516_2025-05-08-122149,2025-05-08-122149,SI206_2025-05-08,118800,85320,78840,172800,629636,0.08052803390226536,0.11351713243250368,0.029770992366412213,0.0,0.23146452315839047,0.08001677898027135,0.05485575566994733,0.10671156705657737,0.00017420089900450228,554010,1.4164700782432398,1.867218305549884,0.7351550353436109,0.16758216062407527,3.459442294344791,62.632005652947235,62.72839325414241,31.15197517865907,3.1443205597275155,165.66617641070434,3.2183354091081386,1.5456391776044827,3.0,1.0,5.0,554010,1.4164468463748756,1.3471265912367565,0.9658887332908703,0.3554100388260294,3.00284096638386,62.626343440150016,29.564377470109946,60.02107672912577,24.645539706801795,105.09877543669688,3.2181729571668383,1.5457496990822468,3.0,1.0,5.0,553980,1.4165235520418524,1.347122738522614,0.9659526608645108,0.35547677560727725,3.0028743333030947,62.629734880821545,29.56158560077625,60.022341380796234,24.65101036856776,105.10001690248667,2.5692913101556014,1.5379040584651997,2.0,1.0,4.0,18.298864579948734,8.172648021585127,18.0,8.0,30.0,3.218347232752085,1.5456101204037753,3.0,1.0,5.0,0.08591465395862667,0.2802379813547695,0.0,0.0,0.0,9.0
cam516_w3,516,3,CAM516_2025-05-08-122149,2025-05-08-122149,SI206_2025-05-08,119880,82080,82080,172800,610186,0.09918846194536848,0.17298347191926017,0.031992687385740404,0.0,0.26573105401723934,0.13101751385742738,0.0776176314666604,0.08893024051201763,-8.131193328202406e-05,556170,1.3364337488100033,1.9040646494303703,0.6644609470454244,0.1466082855912946,3.2938519788121092,61.93708830231022,62.16197630325025,30.94474129617826,3.1280415319175785,164.94586077254206,3.2213711634931768,1.543400797295365,3.0,1.0,5.0,556170,1.336375744619039,1.3960424733882169,0.9007217276704211,0.31038461901273623,2.826123266292399,61.93457452455109,29.530745658911016,60.412923725891204,23.046348751785157,103.55087341136223,3.2212093424672315,1.5435113675102679,3.0,1.0,5.0,553904,1.3418428064877141,1.3962706279378587,0.9048207965699384,0.3150030933301194,2.8315645911264387,62.18794649130458,29.323639628269103,60.57259658164105,23.626115010705988,103.62630381688204,2.4810544787544413,1.5946363735407172,2.0,1.0,4.0,18.177913501256537,8.106783190863023,18.0,8.0,30.0,3.2162035298535487,1.5427475705491955,3.0,1.0,5.0,0.0975674485109333,0.2967289023704966,0.0,0.0,0.0,11.0
cam516_w4,516,4,CAM516_2025-05-08-122149,2025-05-08-122149,SI206_2025-05-08,117720,78840,82080,172800,636116,0.09403045313413724,0.1525042441216727,0.027422303473491772,0.0,0.28384917035321044,0.12250485058780111,0.06974621155879096,0.08984029725581967,-0.00015398493951502158,549690,1.3274059589925984,1.7467889850460827,0.6895634053255772,0.15354135052716117,3.2346415920224767,62.20319996491209,62.82913698169207,30.22372424293924,2.981473760534089,165.66236325292468,3.235769251760083,1.5429147661749314,3.0,1.0,5.0,549690,1.3273171449185126,1.2230141570810404,0.9510356504234436,0.3469758432073821,2.74229764742503,62.20043013609284,29.153630820879176,60.272319916271314,24.153764757999447,103.6022034698931,3.235605523113027,1.5430282026953417,3.0,1.0,5.0,548200,1.3309247745170691,1.222713216423253,0.9536415012754138,0.3499604221509843,2.74539437191929,62.36949004288377,29.012068509713167,60.37959032228997,24.516274161426082,103.65365125737651,2.4741006931776726,1.4022472983269874,2.0,1.0,4.0,18.228323604523897,8.021380179513917,18.0,8.0,30.0,3.239073330901131,1.5436179524632727,3.0,1.0,5.0,0.09112550164173659,0.28778749902015976,0.0,0.0,0.0,11.0
cam516_w5,516,5,CAM516_2025-05-08-122149,2025-05-08-122149,SI206_2025-05-08,119880,82080,81000,172800,601556,0.11285978481640996,0.17940360880023065,0.03151065801668211,0.0,0.33547763987577955,0.15399487933957667,0.0834905157341242,0.10109395937552906,-0.0001517417672618489,558330,1.4153681934645295,1.8823599280390335,0.7018800624341975,0.15276188430582094,3.541771678103786,61.173446297769125,62.163480806824474,29.361331377382548,3.129547649383224,164.78424553342177,3.226317769061308,1.5415152891700876,3.0,1.0,5.0,558330,1.4153068878149453,1.4110673910066072,0.9676684734825018,0.32091354875589545,3.020938603322258,61.16892701495698,29.8190027761433,59.11999038051114,22.0408287130142,104.08843983919866,3.226156574069099,1.5416260836090252,3.0,1.0,5.0,558300,1.4153829386955368,1.4110671608074916,0.9677286859016527,0.32097624950492726,3.021091951730416,61.17221389980464,29.81643237962799,59.1232321485578,22.049426301424514,104.08912186100095,2.558825004477879,1.6128297796940148,2.0,1.0,4.0,17.897560451370232,8.242673381657662,17.0,7.0,30.0,3.2263299301450834,1.541486095912622,3.0,1.0,5.0,0.1122980476446355,0.31573279230995105,0.0,0.0,1.0,9.0
cam537_w2,537,2,CAM537_2025-05-08-120219,2025-05-08-120219,SI206_2025-05-08,124200,90720,90720,172800,652316,0.10859988694742913,0.1674214078554468,0.02481389578163772,0.0,0.3430008357532811,0.16025824443561504,0.06288465122311684,0.10265676518355545,-0.00011147590883757193,587490,1.3466278734298405,2.0448902940887486,0.6460533901197771,0.12950470113093637,3.327752190549573,61.649189743029865,63.7009323248827,27.64095863535764,2.874931133695932,167.010983912682,3.1967012204463057,1.524289826442367,3.0,1.0,5.0,587490,1.3465867134469929,1.4516384015610528,0.8998749335637763,0.2766619868759828,2.863809916338966,61.64498864644722,31.218119227655883,58.8001202593052,21.556993635434193,107.71862593873863,3.196548026349385,1.5243933357089305,3.0,1.0,5.0,587372,1.3468572357602568,1.451658716917463,0.9000822328500684,0.27688205691904155,2.86404187997095,61.65737280616249,31.20902400960047,58.80798626650133,21.580928973681555,107.72318994199935,2.4722237355542993,1.6629058304157711,2.0,1.0,4.0,18.031540488821395,8.62799385399923,17.0,7.0,31.0,3.1965432468691053,1.524235779567341,3.0,1.0,5.0,0.11185585965963649,0.31518903267632936,0.0,0.0,1.0,8.0
cam537_w3,537,3,CAM537_2025-05-08-120219,2025-05-08-120219,SI206_2025-05-08,114480,90720,86400,172800,646916,0.10089397034225722,0.16913869074190632,0.029473684210526315,0.0,0.3012958983035347,0.16928504976329775,0.06362025561561566,0.06977660564785824,-0.0003504871689303224,571290,1.244758266897027,1.6525795513583195,0.6571406020394149,0.13283060002116803,3.0697644013119527,61.673505428160915,64.03572495978136,27.278687828132338,2.7643907932690333,167.4363055470985,3.232526387649005,1.517638996429381,3.0,1.0,5.0,571290,1.24473027347813,1.1238726331216693,0.9338858158496952,0.2895576429888766,2.533923589843388,61.669508563775906,30.3628232600279,58.65545116374588,23.449414561677806,106.53513731647713,3.2323688494459906,1.5177496255690912,3.0,1.0,5.0,571228,1.244865374133132,1.1238588019427196,0.933990587137596,0.28965923421403467,2.534121217288767,61.67620205487047,30.357672318451524,58.65929024764803,23.4633100195816,106.53630798032437,2.3633120225199047,1.3066763192203517,2.0,1.0,4.0,18.03627098111437,8.392537173015642,17.0,7.0,30.0,3.2324395862947894,1.5175935514041439,3.0,1.0,5.0,0.09841954526038639,0.2978810809217751,0.0,0.0,0.0,4.0
cam537_w5,537,5,CAM537_2025-05-08-120219,2025-05-08-120219,SI206_2025-05-08,118800,90720,87480,172800,664196,0.10190542321928991,0.15299709305191644,0.03916614024005054,0.0,0.28509083974345795,0.13777296293851862,0.06856073723860975,0.09938256948074138,-3.707437314960976e-05,577770,1.314979102132466,1.8414767213095888,0.663438962370122,0.1045920183575097,3.3061149836636528,56.45988458662886,62.974843939058864,21.628401279552186,1.5489741609988046,165.5333687243841,3.216833688145802,1.521715743018261,3.0,1.0,5.0,577770,1.3149012112064962,1.2972280674895538,0.9314207308395468,0.2543165660273603,2.847809458078156,56.45678582143521,31.396808452106995,53.98623630454732,13.653632995045527,101.77352654796118,3.216677916818111,1.5218232322143654,3.0,1.0,5.0,554048,1.3711997386485963,1.295243052110336,0.9803116146655257,0.30285356541543595,2.898118121612469,58.8740274200983,29.75992108547382,55.45768801516396,22.008592649886594,102.72641479435487,2.505806356127989,1.4921070645091064,2.0,1.0,4.0,17.263303901467022,8.226887624936055,16.0,7.0,29.0,3.1499310529051634,1.5149997358571905,3.0,1.0,5.0,0.10177277059027377,0.3023492579065695,0.0,0.0,1.0,2.0
